#SolutionType
OPTIMAL
#Nets
0, MC_S02_AXI_READPORT0, DDRMC_X1Y0, Port0_resp, MC, NOC_NMU128_X1Y10, resp_in, S02_AXI, 6, BE, READ, 38, 100, 2, 2, DDRMC_X1Y0 Port0_resp NOC_NPS5555_X12Y0 port1_in NOC_NPS5555_X12Y0 port0_out NOC_NPS5555_X9Y0 port2_in NOC_NPS5555_X9Y0 port3_out NOC_NPS5555_X9Y1 port1_in NOC_NPS5555_X9Y1 port0_out NOC_NPS_VNOC_X0Y1 port2_in NOC_NPS_VNOC_X0Y1 port0_out NOC_NPS_VNOC_X0Y3 port2_in NOC_NPS_VNOC_X0Y3 port0_out NOC_NPS_VNOC_X0Y5 port2_in NOC_NPS_VNOC_X0Y5 port0_out NOC_NPS_VNOC_X0Y7 port2_in NOC_NPS_VNOC_X0Y7 port0_out NOC_NPS_VNOC_X0Y9 port2_in NOC_NPS_VNOC_X0Y9 port0_out NOC_NPS_VNOC_X0Y11 port2_in NOC_NPS_VNOC_X0Y11 port0_out NOC_NPS_VNOC_X0Y13 port2_in NOC_NPS_VNOC_X0Y13 port0_out NOC_NPS5555_X10Y3 port1_in NOC_NPS5555_X10Y3 port0_out NOC_NPS5555_X7Y3 port2_in NOC_NPS5555_X7Y3 port0_out NOC_NPS5555_X4Y3 port2_in NOC_NPS5555_X4Y3 port0_out NOC_NPS5555_X1Y3 port2_in NOC_NPS5555_X1Y3 port1_out NOC_NMU128_X1Y10 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, S12_AXI_MC_READ_REQPORT0, NOC_NMU128_X16Y10, req_out, S12_AXI, DDRMC_X1Y0, Port0_req, MC, 4, BE, READ_REQ, 44, 100, 1, 1, NOC_NMU128_X16Y10 req_out NOC_NPS5555_X34Y3 port3_in NOC_NPS5555_X34Y3 port0_out NOC_NPS5555_X31Y3 port2_in NOC_NPS5555_X31Y3 port0_out NOC_NPS5555_X28Y3 port2_in NOC_NPS5555_X28Y3 port1_out NOC_NPS_VNOC_X3Y13 port0_in NOC_NPS_VNOC_X3Y13 port2_out NOC_NPS_VNOC_X3Y11 port0_in NOC_NPS_VNOC_X3Y11 port2_out NOC_NPS_VNOC_X3Y9 port0_in NOC_NPS_VNOC_X3Y9 port2_out NOC_NPS_VNOC_X3Y7 port0_in NOC_NPS_VNOC_X3Y7 port2_out NOC_NPS_VNOC_X3Y5 port0_in NOC_NPS_VNOC_X3Y5 port2_out NOC_NPS_VNOC_X3Y3 port0_in NOC_NPS_VNOC_X3Y3 port2_out NOC_NPS_VNOC_X3Y1 port0_in NOC_NPS_VNOC_X3Y1 port2_out NOC_NPS5555_X27Y1 port0_in NOC_NPS5555_X27Y1 port1_out NOC_NPS5555_X27Y0 port3_in NOC_NPS5555_X27Y0 port0_out NOC_NPS5555_X24Y0 port2_in NOC_NPS5555_X24Y0 port0_out NOC_NPS5555_X21Y0 port2_in NOC_NPS5555_X21Y0 port0_out NOC_NPS5555_X18Y0 port2_in NOC_NPS5555_X18Y0 port0_out NOC_NPS5555_X15Y0 port2_in NOC_NPS5555_X15Y0 port0_out NOC_NPS5555_X12Y0 port2_in NOC_NPS5555_X12Y0 port1_out DDRMC_X1Y0 Port0_req, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, S12_AXI_MC_WRITEPORT0, NOC_NMU128_X16Y10, req_out, S12_AXI, DDRMC_X1Y0, Port0_req, MC, 5, BE, WRITE, 44, 100, 2, 2, NOC_NMU128_X16Y10 req_out NOC_NPS5555_X34Y3 port3_in NOC_NPS5555_X34Y3 port0_out NOC_NPS5555_X31Y3 port2_in NOC_NPS5555_X31Y3 port0_out NOC_NPS5555_X28Y3 port2_in NOC_NPS5555_X28Y3 port1_out NOC_NPS_VNOC_X3Y13 port0_in NOC_NPS_VNOC_X3Y13 port2_out NOC_NPS_VNOC_X3Y11 port0_in NOC_NPS_VNOC_X3Y11 port2_out NOC_NPS_VNOC_X3Y9 port0_in NOC_NPS_VNOC_X3Y9 port2_out NOC_NPS_VNOC_X3Y7 port0_in NOC_NPS_VNOC_X3Y7 port2_out NOC_NPS_VNOC_X3Y5 port0_in NOC_NPS_VNOC_X3Y5 port2_out NOC_NPS_VNOC_X3Y3 port0_in NOC_NPS_VNOC_X3Y3 port2_out NOC_NPS_VNOC_X3Y1 port0_in NOC_NPS_VNOC_X3Y1 port2_out NOC_NPS5555_X27Y1 port0_in NOC_NPS5555_X27Y1 port1_out NOC_NPS5555_X27Y0 port3_in NOC_NPS5555_X27Y0 port0_out NOC_NPS5555_X24Y0 port2_in NOC_NPS5555_X24Y0 port0_out NOC_NPS5555_X21Y0 port2_in NOC_NPS5555_X21Y0 port0_out NOC_NPS5555_X18Y0 port2_in NOC_NPS5555_X18Y0 port0_out NOC_NPS5555_X15Y0 port2_in NOC_NPS5555_X15Y0 port0_out NOC_NPS5555_X12Y0 port2_in NOC_NPS5555_X12Y0 port1_out DDRMC_X1Y0 Port0_req, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, MC_S12_AXI_WRITE_RESPPORT0, DDRMC_X1Y0, Port0_resp, MC, NOC_NMU128_X16Y10, resp_in, S12_AXI, 7, BE, WRITE_RESP, 44, 100, 1, 1, DDRMC_X1Y0 Port0_resp NOC_NPS5555_X12Y0 port1_in NOC_NPS5555_X12Y0 port2_out NOC_NPS5555_X15Y0 port0_in NOC_NPS5555_X15Y0 port2_out NOC_NPS5555_X18Y0 port0_in NOC_NPS5555_X18Y0 port2_out NOC_NPS5555_X21Y0 port0_in NOC_NPS5555_X21Y0 port2_out NOC_NPS5555_X24Y0 port0_in NOC_NPS5555_X24Y0 port2_out NOC_NPS5555_X27Y0 port0_in NOC_NPS5555_X27Y0 port3_out NOC_NPS5555_X27Y1 port1_in NOC_NPS5555_X27Y1 port0_out NOC_NPS_VNOC_X3Y1 port2_in NOC_NPS_VNOC_X3Y1 port0_out NOC_NPS_VNOC_X3Y3 port2_in NOC_NPS_VNOC_X3Y3 port0_out NOC_NPS_VNOC_X3Y5 port2_in NOC_NPS_VNOC_X3Y5 port0_out NOC_NPS_VNOC_X3Y7 port2_in NOC_NPS_VNOC_X3Y7 port0_out NOC_NPS_VNOC_X3Y9 port2_in NOC_NPS_VNOC_X3Y9 port0_out NOC_NPS_VNOC_X3Y11 port2_in NOC_NPS_VNOC_X3Y11 port0_out NOC_NPS_VNOC_X3Y13 port2_in NOC_NPS_VNOC_X3Y13 port0_out NOC_NPS5555_X28Y3 port1_in NOC_NPS5555_X28Y3 port2_out NOC_NPS5555_X31Y3 port0_in NOC_NPS5555_X31Y3 port2_out NOC_NPS5555_X34Y3 port0_in NOC_NPS5555_X34Y3 port3_out NOC_NMU128_X16Y10 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, PS_AIE_Config_Slave_PS_AIE_Config_Master_READPORT0, NOC_NSU128_X5Y6, resp, PS_AIE_Config_Slave, NOC_NMU128_X0Y5, resp_in, PS_AIE_Config_Master, 6, BE, READ, 36, 100, 1, 1, NOC_NSU128_X5Y6 resp NOC_NPS5555_X7Y4 port1_in NOC_NPS5555_X7Y4 port2_out NOC_NPS5555_X10Y4 port0_in NOC_NPS5555_X10Y4 port3_out NOC_NPS5555_X10Y3 port3_in NOC_NPS5555_X10Y3 port1_out NOC_NPS_VNOC_X0Y13 port0_in NOC_NPS_VNOC_X0Y13 port2_out NOC_NPS_VNOC_X0Y11 port0_in NOC_NPS_VNOC_X0Y11 port2_out NOC_NPS_VNOC_X0Y9 port0_in NOC_NPS_VNOC_X0Y9 port2_out NOC_NPS_VNOC_X0Y7 port0_in NOC_NPS_VNOC_X0Y7 port2_out NOC_NPS_VNOC_X0Y5 port0_in NOC_NPS_VNOC_X0Y5 port2_out NOC_NPS_VNOC_X0Y3 port0_in NOC_NPS_VNOC_X0Y3 port2_out NOC_NPS_VNOC_X0Y1 port0_in NOC_NPS_VNOC_X0Y1 port2_out NOC_NPS5555_X9Y1 port0_in NOC_NPS5555_X9Y1 port1_out NOC_NPS5555_X9Y0 port3_in NOC_NPS5555_X9Y0 port0_out NOC_NPS5555_X6Y0 port2_in NOC_NPS5555_X6Y0 port3_out NOC_NMU128_X0Y5 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, PS_AIE_Config_Master_PS_AIE_Config_Slave_READ_REQPORT0, NOC_NMU128_X0Y5, req_out, PS_AIE_Config_Master, NOC_NSU128_X5Y6, req, PS_AIE_Config_Slave, 4, BE, READ_REQ, 36, 100, 1, 1, NOC_NMU128_X0Y5 req_out NOC_NPS5555_X6Y0 port3_in NOC_NPS5555_X6Y0 port2_out NOC_NPS5555_X9Y0 port0_in NOC_NPS5555_X9Y0 port3_out NOC_NPS5555_X9Y1 port1_in NOC_NPS5555_X9Y1 port2_out NOC_NPS5555_X11Y1 port0_in NOC_NPS5555_X11Y1 port2_out NOC_NPS_VNOC_X0Y0 port0_in NOC_NPS_VNOC_X0Y0 port2_out NOC_NPS_VNOC_X0Y2 port0_in NOC_NPS_VNOC_X0Y2 port2_out NOC_NPS_VNOC_X0Y4 port0_in NOC_NPS_VNOC_X0Y4 port2_out NOC_NPS_VNOC_X0Y6 port0_in NOC_NPS_VNOC_X0Y6 port2_out NOC_NPS_VNOC_X0Y8 port0_in NOC_NPS_VNOC_X0Y8 port2_out NOC_NPS_VNOC_X0Y10 port0_in NOC_NPS_VNOC_X0Y10 port2_out NOC_NPS_VNOC_X0Y12 port0_in NOC_NPS_VNOC_X0Y12 port2_out NOC_NPS5555_X10Y4 port1_in NOC_NPS5555_X10Y4 port0_out NOC_NPS5555_X7Y4 port2_in NOC_NPS5555_X7Y4 port1_out NOC_NSU128_X5Y6 req, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, PS_AIE_Config_Master_PS_AIE_Config_Slave_WRITEPORT0, NOC_NMU128_X0Y5, req_out, PS_AIE_Config_Master, NOC_NSU128_X5Y6, req, PS_AIE_Config_Slave, 5, BE, WRITE, 36, 100, 1, 1, NOC_NMU128_X0Y5 req_out NOC_NPS5555_X6Y0 port3_in NOC_NPS5555_X6Y0 port2_out NOC_NPS5555_X9Y0 port0_in NOC_NPS5555_X9Y0 port3_out NOC_NPS5555_X9Y1 port1_in NOC_NPS5555_X9Y1 port2_out NOC_NPS5555_X11Y1 port0_in NOC_NPS5555_X11Y1 port2_out NOC_NPS_VNOC_X0Y0 port0_in NOC_NPS_VNOC_X0Y0 port2_out NOC_NPS_VNOC_X0Y2 port0_in NOC_NPS_VNOC_X0Y2 port2_out NOC_NPS_VNOC_X0Y4 port0_in NOC_NPS_VNOC_X0Y4 port2_out NOC_NPS_VNOC_X0Y6 port0_in NOC_NPS_VNOC_X0Y6 port2_out NOC_NPS_VNOC_X0Y8 port0_in NOC_NPS_VNOC_X0Y8 port2_out NOC_NPS_VNOC_X0Y10 port0_in NOC_NPS_VNOC_X0Y10 port2_out NOC_NPS_VNOC_X0Y12 port0_in NOC_NPS_VNOC_X0Y12 port2_out NOC_NPS5555_X10Y4 port1_in NOC_NPS5555_X10Y4 port0_out NOC_NPS5555_X7Y4 port2_in NOC_NPS5555_X7Y4 port1_out NOC_NSU128_X5Y6 req, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, PS_AIE_Config_Slave_PS_AIE_Config_Master_WRITE_RESPPORT0, NOC_NSU128_X5Y6, resp, PS_AIE_Config_Slave, NOC_NMU128_X0Y5, resp_in, PS_AIE_Config_Master, 7, BE, WRITE_RESP, 36, 100, 1, 1, NOC_NSU128_X5Y6 resp NOC_NPS5555_X7Y4 port1_in NOC_NPS5555_X7Y4 port2_out NOC_NPS5555_X10Y4 port0_in NOC_NPS5555_X10Y4 port3_out NOC_NPS5555_X10Y3 port3_in NOC_NPS5555_X10Y3 port1_out NOC_NPS_VNOC_X0Y13 port0_in NOC_NPS_VNOC_X0Y13 port2_out NOC_NPS_VNOC_X0Y11 port0_in NOC_NPS_VNOC_X0Y11 port2_out NOC_NPS_VNOC_X0Y9 port0_in NOC_NPS_VNOC_X0Y9 port2_out NOC_NPS_VNOC_X0Y7 port0_in NOC_NPS_VNOC_X0Y7 port2_out NOC_NPS_VNOC_X0Y5 port0_in NOC_NPS_VNOC_X0Y5 port2_out NOC_NPS_VNOC_X0Y3 port0_in NOC_NPS_VNOC_X0Y3 port2_out NOC_NPS_VNOC_X0Y1 port0_in NOC_NPS_VNOC_X0Y1 port2_out NOC_NPS5555_X9Y1 port0_in NOC_NPS5555_X9Y1 port1_out NOC_NPS5555_X9Y0 port3_in NOC_NPS5555_X9Y0 port0_out NOC_NPS5555_X6Y0 port2_in NOC_NPS5555_X6Y0 port3_out NOC_NMU128_X0Y5 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, MC_PS_AIE_Config_Master_READPORT0, DDRMC_X1Y0, Port0_resp, MC, NOC_NMU128_X0Y5, resp_in, PS_AIE_Config_Master, 6, BE, READ, 16, 100, 1, 1, DDRMC_X1Y0 Port0_resp NOC_NPS5555_X12Y0 port1_in NOC_NPS5555_X12Y0 port0_out NOC_NPS5555_X9Y0 port2_in NOC_NPS5555_X9Y0 port0_out NOC_NPS5555_X6Y0 port2_in NOC_NPS5555_X6Y0 port3_out NOC_NMU128_X0Y5 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, PS_AIE_Config_Master_MC_READ_REQPORT0, NOC_NMU128_X0Y5, req_out, PS_AIE_Config_Master, DDRMC_X1Y0, Port0_req, MC, 4, BE, READ_REQ, 16, 100, 1, 1, NOC_NMU128_X0Y5 req_out NOC_NPS5555_X6Y0 port3_in NOC_NPS5555_X6Y0 port2_out NOC_NPS5555_X9Y0 port0_in NOC_NPS5555_X9Y0 port2_out NOC_NPS5555_X12Y0 port0_in NOC_NPS5555_X12Y0 port1_out DDRMC_X1Y0 Port0_req, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, PS_AIE_Config_Master_MC_WRITEPORT0, NOC_NMU128_X0Y5, req_out, PS_AIE_Config_Master, DDRMC_X1Y0, Port0_req, MC, 5, BE, WRITE, 16, 100, 1, 1, NOC_NMU128_X0Y5 req_out NOC_NPS5555_X6Y0 port3_in NOC_NPS5555_X6Y0 port2_out NOC_NPS5555_X9Y0 port0_in NOC_NPS5555_X9Y0 port2_out NOC_NPS5555_X12Y0 port0_in NOC_NPS5555_X12Y0 port1_out DDRMC_X1Y0 Port0_req, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, MC_PS_AIE_Config_Master_WRITE_RESPPORT0, DDRMC_X1Y0, Port0_resp, MC, NOC_NMU128_X0Y5, resp_in, PS_AIE_Config_Master, 7, BE, WRITE_RESP, 16, 100, 1, 1, DDRMC_X1Y0 Port0_resp NOC_NPS5555_X12Y0 port1_in NOC_NPS5555_X12Y0 port0_out NOC_NPS5555_X9Y0 port2_in NOC_NPS5555_X9Y0 port0_out NOC_NPS5555_X6Y0 port2_in NOC_NPS5555_X6Y0 port3_out NOC_NMU128_X0Y5 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, PS_PL_RTP_Slave_PS_AIE_Config_Master_READPORT0, NOC_NSU512_X0Y0, resp, PS_PL_RTP_Slave, NOC_NMU128_X0Y5, resp_in, PS_AIE_Config_Master, 6, BE, READ, 20, 100, 1, 1, NOC_NSU512_X0Y0 resp NOC_NPS_VNOC_X0Y0 port3_in NOC_NPS_VNOC_X0Y0 port0_out NOC_NPS5555_X11Y1 port2_in NOC_NPS5555_X11Y1 port0_out NOC_NPS5555_X9Y1 port2_in NOC_NPS5555_X9Y1 port1_out NOC_NPS5555_X9Y0 port3_in NOC_NPS5555_X9Y0 port0_out NOC_NPS5555_X6Y0 port2_in NOC_NPS5555_X6Y0 port3_out NOC_NMU128_X0Y5 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, PS_AIE_Config_Master_PS_PL_RTP_Slave_READ_REQPORT0, NOC_NMU128_X0Y5, req_out, PS_AIE_Config_Master, NOC_NSU512_X0Y0, req, PS_PL_RTP_Slave, 4, BE, READ_REQ, 20, 100, 1, 1, NOC_NMU128_X0Y5 req_out NOC_NPS5555_X6Y0 port3_in NOC_NPS5555_X6Y0 port2_out NOC_NPS5555_X9Y0 port0_in NOC_NPS5555_X9Y0 port3_out NOC_NPS5555_X9Y1 port1_in NOC_NPS5555_X9Y1 port0_out NOC_NPS_VNOC_X0Y1 port2_in NOC_NPS_VNOC_X0Y1 port1_out NOC_NPS_VNOC_X0Y0 port1_in NOC_NPS_VNOC_X0Y0 port3_out NOC_NSU512_X0Y0 req, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, PS_AIE_Config_Master_PS_PL_RTP_Slave_WRITEPORT0, NOC_NMU128_X0Y5, req_out, PS_AIE_Config_Master, NOC_NSU512_X0Y0, req, PS_PL_RTP_Slave, 5, BE, WRITE, 20, 100, 1, 1, NOC_NMU128_X0Y5 req_out NOC_NPS5555_X6Y0 port3_in NOC_NPS5555_X6Y0 port2_out NOC_NPS5555_X9Y0 port0_in NOC_NPS5555_X9Y0 port3_out NOC_NPS5555_X9Y1 port1_in NOC_NPS5555_X9Y1 port0_out NOC_NPS_VNOC_X0Y1 port2_in NOC_NPS_VNOC_X0Y1 port1_out NOC_NPS_VNOC_X0Y0 port1_in NOC_NPS_VNOC_X0Y0 port3_out NOC_NSU512_X0Y0 req, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
0, PS_PL_RTP_Slave_PS_AIE_Config_Master_WRITE_RESPPORT0, NOC_NSU512_X0Y0, resp, PS_PL_RTP_Slave, NOC_NMU128_X0Y5, resp_in, PS_AIE_Config_Master, 7, BE, WRITE_RESP, 20, 100, 1, 1, NOC_NSU512_X0Y0 resp NOC_NPS_VNOC_X0Y0 port3_in NOC_NPS_VNOC_X0Y0 port1_out NOC_NPS_VNOC_X0Y1 port1_in NOC_NPS_VNOC_X0Y1 port2_out NOC_NPS5555_X9Y1 port0_in NOC_NPS5555_X9Y1 port1_out NOC_NPS5555_X9Y0 port3_in NOC_NPS5555_X9Y0 port0_out NOC_NPS5555_X6Y0 port2_in NOC_NPS5555_X6Y0 port3_out NOC_NMU128_X0Y5 resp_in, IS_NET_LOCKED 0 , IS_SRC_LOCKED 0 , IS_TGT_LOCKED 0
#Channels
NOC_NMU128_X1Y10 req_out NOC_NPS5555_X1Y3 port1_in 0 3
NOC_NPS5555_X1Y3 port1_out NOC_NMU128_X1Y10 resp_in 0 3
NOC_NPS5555_X1Y3 port2_out NOC_NPS5555_X4Y3 port0_in 0 6
NOC_NPS5555_X1Y3 port3_out NOC_NMU128_X2Y10 resp_in 0 3
NOC_NMU128_X2Y10 req_out NOC_NPS5555_X1Y3 port3_in 0 3
NOC_NMU128_X3Y10 req_out NOC_NPS5555_X4Y3 port1_in 0 3
NOC_NPS5555_X4Y3 port0_out NOC_NPS5555_X1Y3 port2_in 0 6
NOC_NPS5555_X4Y3 port1_out NOC_NMU128_X3Y10 resp_in 0 3
NOC_NPS5555_X4Y3 port2_out NOC_NPS5555_X7Y3 port0_in 0 12
NOC_NPS5555_X4Y3 port3_out NOC_NMU128_X4Y10 resp_in 0 3
NOC_NMU128_X4Y10 req_out NOC_NPS5555_X4Y3 port3_in 0 3
NOC_NMU128_X5Y10 req_out NOC_NPS5555_X7Y3 port1_in 0 3
NOC_NSU128_X5Y6 resp NOC_NPS5555_X7Y4 port1_in 0 2
NOC_NPS5555_X7Y3 port0_out NOC_NPS5555_X4Y3 port2_in 0 12
NOC_NPS5555_X7Y3 port1_out NOC_NMU128_X5Y10 resp_in 0 3
NOC_NPS5555_X7Y3 port2_out NOC_NPS5555_X10Y3 port0_in 0 18
NOC_NPS5555_X7Y3 port3_out NOC_NMU128_X6Y10 resp_in 0 3
NOC_NPS5555_X7Y4 port1_out NOC_NSU128_X5Y6 req 0 2
NOC_NPS5555_X7Y4 port2_out NOC_NPS5555_X10Y4 port0_in 0 2
NOC_NMU128_X6Y10 req_out NOC_NPS5555_X7Y3 port3_in 0 3
NOC_NPS5555_X10Y3 port0_out NOC_NPS5555_X7Y3 port2_in 0 18
NOC_NPS5555_X10Y3 port1_out NOC_NPS_VNOC_X0Y13 port0_in 0 20
NOC_NPS5555_X10Y4 port0_out NOC_NPS5555_X7Y4 port2_in 0 2
NOC_NPS5555_X10Y4 port3_out NOC_NPS5555_X10Y3 port3_in 0 2
NOC_NMU128_X7Y10 req_out NOC_NPS5555_X13Y3 port1_in 0 3
NOC_NPS5555_X13Y3 port1_out NOC_NMU128_X7Y10 resp_in 0 3
NOC_NPS5555_X13Y3 port2_out NOC_NPS5555_X16Y3 port0_in 0 6
NOC_NPS5555_X13Y3 port3_out NOC_NMU128_X8Y10 resp_in 0 3
NOC_NMU128_X8Y10 req_out NOC_NPS5555_X13Y3 port3_in 0 3
NOC_NPS5555_X16Y3 port0_out NOC_NPS5555_X13Y3 port2_in 0 6
NOC_NPS5555_X16Y3 port1_out NOC_NPS_VNOC_X1Y13 port0_in 0 12
NOC_NPS5555_X16Y3 port2_out NOC_NCRB_X1Y0 port0_in 0 6
NOC_NCRB_X1Y0 port0_out NOC_NPS5555_X19Y3 port0_in 0 6
NOC_NCRB_X1Y1 port0_out NOC_NPS5555_X16Y3 port2_in 0 6
NOC_NMU128_X9Y10 req_out NOC_NPS5555_X19Y3 port1_in 0 3
NOC_NPS5555_X19Y3 port0_out NOC_NCRB_X1Y1 port0_in 0 6
NOC_NPS5555_X19Y3 port1_out NOC_NMU128_X9Y10 resp_in 0 3
NOC_NPS5555_X19Y3 port3_out NOC_NMU128_X10Y10 resp_in 0 3
NOC_NMU128_X10Y10 req_out NOC_NPS5555_X19Y3 port3_in 0 3
NOC_NPS5555_X22Y3 port1_out NOC_NPS_VNOC_X2Y13 port0_in 0 6
NOC_NPS5555_X22Y3 port2_out NOC_NCRB_X2Y0 port0_in 0 6
NOC_NCRB_X2Y0 port0_out NOC_NPS5555_X25Y3 port0_in 0 6
NOC_NCRB_X2Y1 port0_out NOC_NPS5555_X22Y3 port2_in 0 6
NOC_NMU128_X11Y10 req_out NOC_NPS5555_X25Y3 port1_in 0 3
NOC_NPS5555_X25Y3 port0_out NOC_NCRB_X2Y1 port0_in 0 6
NOC_NPS5555_X25Y3 port1_out NOC_NMU128_X11Y10 resp_in 0 3
NOC_NPS5555_X25Y3 port3_out NOC_NMU128_X12Y10 resp_in 0 3
NOC_NMU128_X12Y10 req_out NOC_NPS5555_X25Y3 port3_in 0 3
NOC_NPS5555_X28Y3 port1_out NOC_NPS_VNOC_X3Y13 port0_in 0 12
NOC_NPS5555_X28Y3 port2_out NOC_NPS5555_X31Y3 port0_in 0 12
NOC_NMU128_X13Y10 req_out NOC_NPS5555_X31Y3 port1_in 0 3
NOC_NPS5555_X31Y3 port0_out NOC_NPS5555_X28Y3 port2_in 0 12
NOC_NPS5555_X31Y3 port1_out NOC_NMU128_X13Y10 resp_in 0 3
NOC_NPS5555_X31Y3 port2_out NOC_NPS5555_X34Y3 port0_in 0 6
NOC_NPS5555_X31Y3 port3_out NOC_NMU128_X14Y10 resp_in 0 3
NOC_NMU128_X14Y10 req_out NOC_NPS5555_X31Y3 port3_in 0 3
NOC_NMU128_X15Y10 req_out NOC_NPS5555_X34Y3 port1_in 0 3
NOC_NPS5555_X34Y3 port0_out NOC_NPS5555_X31Y3 port2_in 0 6
NOC_NPS5555_X34Y3 port1_out NOC_NMU128_X15Y10 resp_in 0 3
NOC_NPS5555_X34Y3 port3_out NOC_NMU128_X16Y10 resp_in 0 3
NOC_NMU128_X16Y10 req_out NOC_NPS5555_X34Y3 port3_in 0 3
NOC_NPS_VNOC_X0Y13 port0_out NOC_NPS5555_X10Y3 port1_in 0 18
NOC_NPS_VNOC_X0Y13 port2_out NOC_NPS_VNOC_X0Y11 port0_in 0 20
NOC_NPS_VNOC_X1Y13 port0_out NOC_NPS5555_X16Y3 port1_in 0 12
NOC_NPS_VNOC_X1Y13 port2_out NOC_NPS_VNOC_X1Y11 port0_in 0 12
NOC_NPS_VNOC_X2Y13 port0_out NOC_NPS5555_X22Y3 port1_in 0 6
NOC_NPS_VNOC_X2Y13 port2_out NOC_NPS_VNOC_X2Y11 port0_in 0 6
NOC_NPS_VNOC_X3Y13 port0_out NOC_NPS5555_X28Y3 port1_in 0 12
NOC_NPS_VNOC_X3Y13 port2_out NOC_NPS_VNOC_X3Y11 port0_in 0 12
NOC_NPS_VNOC_X0Y12 port2_out NOC_NPS5555_X10Y4 port1_in 0 2
NOC_NPS_VNOC_X0Y11 port0_out NOC_NPS_VNOC_X0Y13 port2_in 0 18
NOC_NPS_VNOC_X0Y11 port2_out NOC_NPS_VNOC_X0Y9 port0_in 0 20
NOC_NPS_VNOC_X1Y11 port0_out NOC_NPS_VNOC_X1Y13 port2_in 0 12
NOC_NPS_VNOC_X1Y11 port2_out NOC_NPS_VNOC_X1Y9 port0_in 0 12
NOC_NPS_VNOC_X2Y11 port0_out NOC_NPS_VNOC_X2Y13 port2_in 0 6
NOC_NPS_VNOC_X2Y11 port2_out NOC_NPS_VNOC_X2Y9 port0_in 0 6
NOC_NPS_VNOC_X3Y11 port0_out NOC_NPS_VNOC_X3Y13 port2_in 0 12
NOC_NPS_VNOC_X3Y11 port2_out NOC_NPS_VNOC_X3Y9 port0_in 0 12
NOC_NPS_VNOC_X0Y10 port2_out NOC_NPS_VNOC_X0Y12 port0_in 0 2
NOC_NPS_VNOC_X0Y9 port0_out NOC_NPS_VNOC_X0Y11 port2_in 0 18
NOC_NPS_VNOC_X0Y9 port2_out NOC_NPS_VNOC_X0Y7 port0_in 0 20
NOC_NPS_VNOC_X1Y9 port0_out NOC_NPS_VNOC_X1Y11 port2_in 0 12
NOC_NPS_VNOC_X1Y9 port2_out NOC_NPS_VNOC_X1Y7 port0_in 0 12
NOC_NPS_VNOC_X2Y9 port0_out NOC_NPS_VNOC_X2Y11 port2_in 0 6
NOC_NPS_VNOC_X2Y9 port2_out NOC_NPS_VNOC_X2Y7 port0_in 0 6
NOC_NPS_VNOC_X3Y9 port0_out NOC_NPS_VNOC_X3Y11 port2_in 0 12
NOC_NPS_VNOC_X3Y9 port2_out NOC_NPS_VNOC_X3Y7 port0_in 0 12
NOC_NPS_VNOC_X0Y8 port2_out NOC_NPS_VNOC_X0Y10 port0_in 0 2
NOC_NPS_VNOC_X0Y7 port0_out NOC_NPS_VNOC_X0Y9 port2_in 0 18
NOC_NPS_VNOC_X0Y7 port2_out NOC_NPS_VNOC_X0Y5 port0_in 0 20
NOC_NPS_VNOC_X1Y7 port0_out NOC_NPS_VNOC_X1Y9 port2_in 0 12
NOC_NPS_VNOC_X1Y7 port2_out NOC_NPS_VNOC_X1Y5 port0_in 0 12
NOC_NPS_VNOC_X2Y7 port0_out NOC_NPS_VNOC_X2Y9 port2_in 0 6
NOC_NPS_VNOC_X2Y7 port2_out NOC_NPS_VNOC_X2Y5 port0_in 0 6
NOC_NPS_VNOC_X3Y7 port0_out NOC_NPS_VNOC_X3Y9 port2_in 0 12
NOC_NPS_VNOC_X3Y7 port2_out NOC_NPS_VNOC_X3Y5 port0_in 0 12
